"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-G-C-001489","Class C Marihuana Grower - License","Green Tree","55880 72ND AVE, Lawrence MI 49064","07/05/2026","Active",,,
"AU-G-C-001481","Class C Marihuana Grower - License","HLF Chesaning, LLC","15403 Sharon RD Suite A, B, C, Chesaning MI 48616","07/02/2025","License Void",,,
"AU-G-C-001480","Class C Marihuana Grower - License","MLL Schoenherr Inc","23133 Schoenherr RD, Warren MI 48089","06/06/2025","License Void",,,
"AU-G-C-001444","Class C Marihuana Grower - License","Sugar Factory","1410 Hathaway DR, Owosso MI 48867","06/28/2025","License Void",,,
"AU-G-C-001438","Class C Marihuana Grower - License","Crème Cultivation","10748 W Jefferson AVE, River Rouge MI 48218","06/24/2026","Active",,,
"AU-G-C-001437","Class C Marihuana Grower - License","Creme Cultivation","10748 W Jefferson AVE, River Rouge MI 48218","06/24/2026","Active",,,
"AU-G-C-001466","Class C Marihuana Grower - License","Drjcs Exotics","6838 Sheridan RD, Vassar MI 48768","06/20/2026","Active",,,
"AU-G-C-001460","Class C Marihuana Grower - License","GREEN PLANET LLC","3425 S Butler RD, Dowling MI 49050","05/19/2025","License Void",,,
"AU-G-C-001445","Class C Marihuana Grower - License","Maggie Valley LLC","14442 S 40th ST Unit Leased, Vicksburg MI 49097","06/17/2025","License Void",,,
"AU-G-C-001435","Class C Marihuana Grower - License","2GROWIT, LLC","2500 E Maumee ST, Adrian MI 49221","06/14/2026","Active",,,
"AU-G-C-001471","Class C Marihuana Grower - License","Sunfire Farms, LLC","18309 FOX TRL, CASSOPOLIS MI 49031","06/14/2026","Active",,,
"AU-G-C-001469","Class C Marihuana Grower - License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","06/12/2026","Active",,"Public Documents Available",
"AU-G-C-001461","Class C Marihuana Grower - License","Common Citizen","16604 Hoffman ST, Vandalia MI 49095","03/05/2025","License Void",,,
"AU-G-C-001443","Class C Marihuana Grower - License","MVM LLC","24102 Wahl ST, Warren MI 48089","06/10/2026","Active",,,
"AU-G-C-001429","Class C Marihuana Grower - License","Farm Marcellus LLC","12584 Wooden RD, Jonesville MI 49250","07/08/2026","Active",,"Public Documents Available",
"AU-G-C-001459","Class C Marihuana Grower - License","Medusa's Garden","23295 Blackstone, Warren MI 48089","06/06/2026","Active",,,
"AU-G-C-001419","Class C Marihuana Grower - License","AHKI Canna","822 Schuster AVE Suite A, Kalamazoo MI 49001","09/02/2025","License Void",,"Public Documents Available",
"AU-G-C-001418","Class C Marihuana Grower - License","AHKI Canna","822 Schuster AVE Suite A, Kalamazoo MI 49001","09/02/2026","Active",,"Public Documents Available",
"AU-G-C-001417","Class C Marihuana Grower - License","AHKI Canna","822 Schuster AVE Suite A, Kalamazoo MI 49001","09/02/2026","Active",,"Public Documents Available",
"AU-G-C-001455","Class C Marihuana Grower - License","HPG, LLC","3460 Rogers Meadows, Vassar MI 48768","06/04/2026","Active",,,
"AU-G-C-001457","Class C Marihuana Grower - License","Galenas Michigan LLC","118 Alvord ST, Camden MI 49232","12/10/2024","License Void",,,
"AU-G-C-001458","Class C Marihuana Grower - License","Galenas Michigan LLC","118 Alvord ST, Camden MI 49232","12/10/2024","License Void",,,
"AU-G-C-001454","Class C Marihuana Grower - License","Galenas Michigan LLC","118 ALVORD ST, Camden MI 49232","12/10/2024","License Void",,,
"AU-G-C-001422","Class C Marihuana Grower - License","Trapco Distributors","41929 Irwin DR, Harrison Township MI 48045","05/29/2026","Active",,,
"AU-G-C-001452","Class C Marihuana Grower - License","Trapco Distributors","41929 Irwin DR, Harrison Township MI 48045","05/29/2026","Active",,,
"AU-G-C-001453","Class C Marihuana Grower - License","Zeer Enterprise, LLC","2001 E Ten Mile RD Suite G, Warren MI 48091","01/18/2026","Active",,,
"AU-G-C-001467","Class C Marihuana Grower - License","Zeer Enterprise, LLC","2001 E Ten Mile RD Suite G, Warren MI 48091","01/18/2026","Active",,,
"AU-G-C-001463","Class C Marihuana Grower - License","CCG Holdings Group, LLC","3049 S Dog Track RD, Baldwin MI 49304","12/11/2024","License Void",,,
"AU-G-C-001451","Class C Marihuana Grower - License","GOGI LLC","700 N Main ST Suite A, Chesaning MI 48616","09/30/2025","License Void",,,
"AU-G-C-001439","Class C Marihuana Grower - License","77 North Inc.","4404 N M-77 HWY, Germfask MI 49836","02/18/2025","License Void",,"Public Documents Available",
"AU-G-C-001442","Class C Marihuana Grower - License","77 North Inc.","4404 N M-77 HWY, Germfask MI 49836","02/18/2025","License Void",,"Public Documents Available",
"AU-G-C-001440","Class C Marihuana Grower - License","77 North Inc.","4404 N M-77 HWY, Germfask MI 49836","02/18/2026","Active",,"Public Documents Available",
"AU-G-C-001441","Class C Marihuana Grower - License","77 North Inc.","4404 N M-77 HWY, Germfask MI 49836","02/18/2025","License Void",,"Public Documents Available",
"AU-G-C-001411","Class C Marihuana Grower - License","HBS CRU LLC","1389 INDUSTRIAL PARK DR, EDMORE MI 48829","05/17/2026","Active",,,
"AU-G-C-001433","Class C Marihuana Grower - License","Roseville CC, LLC","16525 Industrial ST, Roseville MI 48066","05/15/2026","Active",,,
"AU-G-C-001436","Class C Marihuana Grower - License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2026","Active",,,
"AU-G-C-001424","Class C Marihuana Grower - License","Common Citizen","59242 White Temple RD, Vandalia MI 49095","03/05/2025","License Void",,,
"AU-G-C-001447","Class C Marihuana Grower - License","Brothers Cole, Inc.","52558 Burlington RD, Marcellus MI 49067","05/14/2025","License Void",,,
"AU-G-C-001432","Class C Marihuana Grower - License","Roseville CC, LLC","16525 Industrial ST, Roseville MI 48066","05/15/2026","Active",,,
"AU-G-C-001426","Class C Marihuana Grower - License","75 FARMS LLC","5700 Alabaster RD, Turner MI 48765","05/13/2026","Active",,"Public Documents Available",
"AU-G-C-001397","Class C Marihuana Grower - License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/23/2026","Active",,,
"AU-G-C-001413","Class C Marihuana Grower - License","BPB1, LLC","11302 E Eight Mile RD, Detroit MI 48205","04/24/2026","Active",,"Public Documents Available",
"AU-G-C-001401","Class C Marihuana Grower - License","BPB1, LLC","11302 E Eight Mile RD, Detroit MI 48205","04/24/2026","Active",,"Public Documents Available",
"AU-G-C-001421","Class C Marihuana Grower - License","Strange Rootz Cannabis","1248 E Airway AVE, White Cloud MI 49349","10/05/2026","Active",,"Please see attached for 2 COS for your review and signature if approved. HERE is a link to the file folder.Thank you,Public Documents Available",
"AU-G-C-001412","Class C Marihuana Grower - License","BPB1, LLC","11302 E Eight Mile RD, Detroit MI 48205","04/24/2026","Active",,"Public Documents Available",
"AU-G-C-001410","Class C Marihuana Grower - License","Healthy Greens Unit 2, LLC","30098 N Industrial DR Unit 1, Inkster MI 48141","04/11/2026","Active",,,
"AU-G-C-001409","Class C Marihuana Grower - License","123 Grow LLC","1234 N Center RD, Burton MI 48509","04/10/2026","Active",,"Public Documents Available",
"AU-G-C-001408","Class C Marihuana Grower - License","123 Grow LLC","1234 N Center RD, Burton MI 48509","04/10/2026","Active",,"Public Documents Available",
"AU-G-C-001407","Class C Marihuana Grower - License","123 Grow LLC","1234 N Center RD, Burton MI 48509","04/10/2026","Active",,"Public Documents Available",
"AU-G-C-001406","Class C Marihuana Grower - License","123 Grow LLC","1234 N Center RD, Burton MI 48509","04/10/2026","Active",,"Public Documents Available",
"AU-G-C-001405","Class C Marihuana Grower - License","123 Grow LLC","1234 N Center RD, Burton MI 48509","04/10/2026","Active",,"Public Documents Available",
"AU-G-C-001396","Class C Marihuana Grower - License","Peninsula Agriculture, LLC","210 W Silverbell RD, Orion Township MI 48359","06/22/2026","Active",,,
"AU-G-C-001414","Class C Marihuana Grower - License","Adams Family Farms, LLC","8100 S Broadway RD, HASTINGS MI 49058","10/14/2025","License Void",,,
"AU-G-C-001390","Class C Marihuana Grower - License","Michigan Aspire II, LLC","21535 Hoover RD, Warren MI 48089","10/05/2026","Active",,,
"AU-G-C-001404","Class C Marihuana Grower - License","HMG 21, Inc","4365 F41, Oscoda MI 48750","03/21/2026","Active",,,
"AU-G-C-001382","Class C Marihuana Grower - License","Pure Garden LLC","41350 Executive, Harrison Township MI 48045","03/15/2026","Active",,,
"AU-G-C-001398","Class C Marihuana Grower - License","Freedom Green Farms, LLC","1689 ENTERPRISE DR, KALKASKA MI 49646","09/01/2026","Active",,,
"AU-G-C-001394","Class C Marihuana Grower - License","Birchcrest Enterprises, LLC","3436 W Emery RD, Prudenville MI 48651","03/01/2026","Active",,,
"AU-G-C-001395","Class C Marihuana Grower - License","Common Citizen","624 Brady ST Suite A, Chesaning MI 48616","03/05/2026","Active",,"Public Documents Available",
"AU-G-C-001375","Class C Marihuana Grower - License","NRS Ventures, LLC","222 W 8 Mile RD, Hazel Park MI 48030","02/28/2026","Active",,,
"AU-G-C-001385","Class C Marihuana Grower - License","APOTHECARE JACKSON","655 Ballard RD, Jackson MI 49201","02/22/2026","Active",,,
"AU-G-C-001381","Class C Marihuana Grower - License","Better Daze","1760 Renaissance Drive, Niles MI 49120","02/20/2025","License Void",,,
"AU-G-C-001389","Class C Marihuana Grower - License","BIOSPHERE INDOOR, LLC","1301 W Dresser DR, Sturgis MI 49091","02/20/2026","Active",,,
"AU-G-C-001387","Class C Marihuana Grower - License","LoudMouth Labs","864 N 12th ST Suite 17, Niles MI 49120","02/09/2026","Active",,,
"AU-G-C-001386","Class C Marihuana Grower - License","SM Lapeer","207 S Saginaw ST, Lapeer MI 48446","06/16/2026","Active",,,
"AU-G-C-001376","Class C Marihuana Grower - License","REGENCY SPECIALTIES INC.","23685 Regency PARK, Warren MI 48089","06/10/2024","License Void",,,
"AU-G-C-001370","Class C Marihuana Grower - License","QPS Michigan Holdings LLC","1209 Tech DR, Webberville MI 48892","02/10/2026","Active",,,
"AU-G-C-001359","Class C Marihuana Grower - License","MEM Gardens LLC","346 Logan ST, Adrian MI 49221","03/03/2026","Active",,,
"AU-G-C-001377","Class C Marihuana Grower - License","Cloud Farms","19661 Schoolcraft RD, Detroit MI 48223","01/26/2026","Active",,,
"AU-G-C-001369","Class C Marihuana Grower - License","Zeer Enterprise, LLC","2001 E Ten Mile RD Suite G, Warren MI 48091","01/18/2026","Active",,"Public Documents Available",
"AU-G-C-001380","Class C Marihuana Grower - License","smokie ridge cannabis, llc","3644 Smokey ridge RD, vassar MI 48768","01/18/2026","Active",,,
"AU-G-C-001371","Class C Marihuana Grower - License","Great Lakes Natural Solutions LLC","265 Crandall PKWY, Lawrence MI 49064","03/03/2026","Active",,,
"AU-G-C-001378","Class C Marihuana Grower - License","North Coast Cultivators LLC","1917 Enterprise ST, Marquette MI 49855","01/05/2026","License Void",,,
"AU-G-C-001349","Class C Marihuana Grower - License","Harrison Suite A LLC","41355 Production DR, Harrison Twp MI 48045","10/23/2026","Active",,,
"AU-G-C-001368","Class C Marihuana Grower - License","Dat Canna LLC","69351 M-62 HWY, Edwardsburg MI 49112","01/02/2026","Active",,,
"AU-G-C-001357","Class C Marihuana Grower - License","Glacier","20275 Bethel Church RD, Manchester MI 48158","04/08/2026","Active",,,
"AU-G-C-001354","Class C Marihuana Grower - License","RWB Michigan, LLC","19449 Glendale ST, Detroit MI 48223","12/22/2024","License Void",,,
"AU-G-C-001372","Class C Marihuana Grower - License","Superb Cannabis Co.","4611 Liberty DR, Lake Orion MI 48359","06/27/2026","Active",,,
"AU-G-C-001373","Class C Marihuana Grower - License","Biogold, LLC","711 White Oak ST, Decatur MI 49045","04/22/2026","Active",,,
"AU-G-C-001364","Class C Marihuana Grower - License","Bristol Y520, LLC","8181 Greenfield RD, Detroit MI 48228","12/18/2026","Active",,,
"AU-G-C-001363","Class C Marihuana Grower - License","Bristol Y520, LLC","8181 Greenfield RD, Detroit MI 48228","12/18/2026","Active",,,
"AU-G-C-001361","Class C Marihuana Grower - License","Bristol Y520, LLC","8181 Greenfield RD, Detroit MI 48228","12/18/2026","Active",,,
"AU-G-C-001362","Class C Marihuana Grower - License","Bristol Y520, LLC","8181 Greenfield RD, Detroit MI 48228","12/18/2026","Active",,,
"AU-G-C-001365","Class C Marihuana Grower - License","Granite Peak Enterprises, LLC","8975 Page AVE, Jackson MI 49201","07/19/2024","License Void",,,
"AU-G-C-001356","Class C Marihuana Grower - License","Trinity Cannabis","2125 Bowes Rd SE, Lowell MI 49331","12/08/2025","Active",,,
"AU-G-C-001342","Class C Marihuana Grower - License","DDR Group, LLC","12416 Cloverdale ST, Detroit MI 48204","12/01/2026","Active",,,
"AU-G-C-001360","Class C Marihuana Grower - License","OTEAL2 LLC","1401 N Johnson ST, Bay City MI 48708","04/28/2025","License Void",,,
"AU-G-C-001348","Class C Marihuana Grower - License","Northwoods Cannabis","4525 Quality CT, Portage MI 49002","03/15/2026","Active",,,
"AU-G-C-001347","Class C Marihuana Grower - License","Northwoods Cannabis","4525 Quality CT, Portage MI 49002","03/15/2026","Active",,,
"AU-G-C-001355","Class C Marihuana Grower - License","Motown Farms","17464 Mt. Elliott, Detroit MI 48212","11/28/2026","Active",,,
"AU-G-C-001346","Class C Marihuana Grower - License","JOZ Farm","1220 E 9 Mile RD, Hazel Park MI 48030","02/02/2026","License Void",,"Public Documents Available",
"AU-G-C-001358","Class C Marihuana Grower - License","Medicine Man Miracles, LLC","560 E Broadway AVE, Muskegon Heights MI 49444","11/27/2026","Active",,,
"AU-G-C-001333","Class C Marihuana Grower - License","Exotic Nurseries Jackson, LLC","1300 Falahee RD Unit 55, Jackson MI 49203","11/17/2026","Active",,,
"AU-G-C-001334","Class C Marihuana Grower - License","RWB Michigan, LLC","1680 Marquette ST Suite B, Bay City MI 48706","12/22/2025","Active",,,
"AU-G-C-001341","Class C Marihuana Grower - License","Creekside Farms LLC","575 Hammontree DR, Morenci MI 49256","09/20/2026","Active",,,
"AU-G-C-001343","Class C Marihuana Grower - License","Wojo LLC","4070 Quarterline RD Bldg 1, Pinconning MI 48650","11/09/2026","Active",,,
"AU-G-C-001344","Class C Marihuana Grower - License","Wojo LLC","4070 Quarterline RD Bldg 1, Pinconning MI 48650","11/09/2026","Active",,,
"AU-G-C-001345","Class C Marihuana Grower - License","NTK Investments LLC","21680 W Eight Mile Rd, Southfield MI 48075","11/02/2026","Active",,,
"AU-G-C-001325","Class C Marihuana Grower - License","Aspen Gardens, LLC","75 Catherine ST, Ypsilanti MI 48197","11/02/2026","Active",,,
"AU-G-C-001340","Class C Marihuana Grower - License","FAVRD","9222 N Dort HWY, Mt Morris MI 48458","11/03/2026","Active",,"Public Documents Available",
"AU-G-C-001331","Class C Marihuana Grower - License","LaHaze Cannabis Company","602 MYRTON M RIGGS DR, CHEBOYGAN MI 49721","06/02/2026","Active",,,
"AU-G-C-001321","Class C Marihuana Grower - License","Eden East LLC","2601 E Maumee ST, Adrian MI 49221","10/30/2026","Active",,,
"AU-G-C-001316","Class C Marihuana Grower - License","Harrison Suite A, LLC","41355 Production DR, Harrison Township MI 48045","10/23/2026","Active",,,
"AU-G-C-001327","Class C Marihuana Grower - License","Craft Leaf LLC","211 W Garfield AVE, Coldwater MI 49036","08/25/2026","Active",,"Public Documents Available",
"AU-G-C-001328","Class C Marihuana Grower - License","Space Stone, Inc.","2466 E Huron RD, Au Gres MI 48703","10/12/2026","Active",,"Public Documents Available",
"AU-G-C-001320","Class C Marihuana Grower - License","Great Lakes Natural Solutions LLC","811 Broadus ST Suite 200, Sturgis MI 49091","03/03/2026","Active",,,
"AU-G-C-001307","Class C Marihuana Grower - License","Oceana Gardens II","2022 S 176th AVE, Hesperia MI 49421","10/09/2026","Active",,,
"AU-G-C-001319","Class C Marihuana Grower - License","Green Goat Cannabis","551 Young AVE, Muskegon MI 49441","04/08/2026","Active",,,
"AU-G-C-001323","Class C Marihuana Grower - License","JEFE FARMS, LLC","1850 PARMENTER RD, CORUNNA MI 48817","10/05/2025","License Void",,,
"AU-G-C-001315","Class C Marihuana Grower - License","K Farm Organics LLC","15379 Howard RD, Hanover MI 49241","10/02/2024","License Void",,"Public Documents Available",
"AU-G-C-001283","Class C Marihuana Grower - License","GenTerra LLC","1312 Lake ST, Niles MI 49120","09/28/2024","License Void",,,
"AU-G-C-001301","Class C Marihuana Grower - License","REDEYE CANNA","27048 Gloede AVE, Warren MI 48088","09/28/2026","Active",,,
"AU-G-C-001318","Class C Marihuana Grower - License","Sun Baked Cannabis LLC","3071 Alabaster RD, Tawas City MI 48763","09/27/2025","License Void",,,
"AU-G-C-001317","Class C Marihuana Grower - License","Bodega Farms","420 Harrison ST, Bay City MI 48708","04/19/2026","Active",,,
"AU-G-C-001288","Class C Marihuana Grower - License","Bliss Farms","3227 S National City RD, Turner MI 48765","09/22/2026","Active",,"Public Documents Available",
"AU-G-C-001310","Class C Marihuana Grower - License","Monroe Cultivation LLC","15600 S Telegraph RD Unit C, Monroe MI 48161","09/14/2026","Active",,,
"AU-G-C-001306","Class C Marihuana Grower - License","The Jungle In Warren","24226 Mound RD, Warren MI 48091","09/14/2025","Active",,,
"AU-G-C-001305","Class C Marihuana Grower - License","The Jungle In Warren","24226 Mound RD, Warren MI 48091","09/14/2025","Active",,,
"AU-G-C-001276","Class C Marihuana Grower - License","Bigg Canna of Edmore LLC","109 Sunrise ST, Edmore MI 48829","09/05/2026","Active",,,
"AU-G-C-001277","Class C Marihuana Grower - License","Pharmaco, Inc.","19449 Glendale ST, Detroit MI 48223","12/17/2024","License Void",,,
"AU-G-C-001312","Class C Marihuana Grower - License","PKJAA, LLC","1711 Banner RD, Saginaw MI 48601","09/01/2026","Active",,,
"AU-G-C-001293","Class C Marihuana Grower - License","TEDJ, LLC","4500 W Pasadena AVE, Flint MI 48504","08/30/2025","License Void",,,
"AU-G-C-001308","Class C Marihuana Grower - License","Bud & Mary's Cannabis Co., LLC","2325 N Burdick ST, Kalamazoo MI 49007","07/20/2025","License Void",,"Public Documents Available",
