"Record Number","Record Type","Licensee Name","Address","Expiration Date","Status","Home Delivery","Disciplinary Action",
"GR-C-002959","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002960","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002961","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002962","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002963","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002964","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002966","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002967","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002968","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002969","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002970","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002971","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002965","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002982","Class C Grower – License","Distro10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002983","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002984","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003094","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002985","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003095","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002986","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003096","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003097","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002987","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003098","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002988","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002989","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002990","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002991","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003057","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003058","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003059","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003060","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003061","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003069","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003068","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003067","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003066","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003065","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003024","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003064","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003063","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003062","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003056","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003055","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003054","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003053","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003011","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003010","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003009","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003023","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003022","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003008","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003007","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003006","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003005","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003004","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003003","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003002","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003001","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003000","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002999","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002998","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002997","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002996","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002995","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002994","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002993","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002992","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002956","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003092","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003091","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003090","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003089","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003088","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003087","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003086","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003085","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003084","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003083","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003082","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003081","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003080","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003079","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003078","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003077","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003076","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003075","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003074","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003073","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002955","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002954","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002953","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-002952","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2026","Active",,,
"GR-C-003031","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003030","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003029","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003028","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003027","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003026","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003072","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003071","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003025","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003070","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003013","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003012","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003041","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003040","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003039","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003038","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003037","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003036","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003035","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003034","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003033","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003032","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003052","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003051","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003050","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003049","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003048","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003047","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003046","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003045","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003044","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003043","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003042","Class C Grower – License","Distro 10 Inc","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
"GR-C-003014","Class C Grower – License","DISTRO 10 INC","3379 Black RD, Prescott MI 48756","08/18/2025","Active - Late Renewal",,,
