"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-R-001234","Marihuana Retailer - License","Grand Rapids Cannabis Company, LLC","2701 Oak Industrial Dr NE, Grand Rapids MI 49505","06/14/2026","Active",,,
"AU-R-001239","Marihuana Retailer - License","To Infinity and Beyond!, LLC","280 N Washington ST, Oxford MI 48371","06/11/2026","Active",,,
"AU-R-001232","Marihuana Retailer - License","Meds Cafe","700 Tappan ST, Ann Arbor MI 48104","12/27/2024","License Void",,,
"AU-R-001223","Marihuana Retailer - License","Harbor Farmz","122 Lansing ST, Charlotte MI 48813","06/04/2026","Active",,,
"AU-R-001227","Marihuana Retailer - License","MOSES ROSES CHESANING","101 N Front ST Suite A, Chesaning MI 48616","05/31/2026","Active",,"Public Documents Available",
"AU-R-001233","Marihuana Retailer - License","MUHA MEDS YPSILANTI","19 N Hamilton ST, Ypsilanti MI 48197","05/31/2026","Active","Home Delivery - Approved",,
"AU-R-001243","Marihuana Retailer - License","Houghton Lake Provisioning Center","2041 W Houghton Lake DR, Prudenville MI 48651","05/05/2026","Active",,"Public Documents Available",
"AU-R-001237","Marihuana Retailer - License","High Standard Cannabis","25 Ida Red Ave NW Suite 42, Sparta MI 49345","05/28/2026","Active",,,
"AU-R-001225","Marihuana Retailer - License","Leaf and Bud - Battle Creek","897 North AVE, Battle Creek MI 49017","05/24/2025","License Void",,,
"AU-R-001205","Marihuana Retailer - License","House of Dank Kalamazoo","1986 S Sprinkle RD, Kalamazoo MI 49048","05/23/2026","Active","Home Delivery - Approved.","Public Documents Available",
"AU-R-001224","Marihuana Retailer - License","STASH HOUSE","1525 S Division ST Suite 101 & 102, Traverse City MI 49684","05/22/2026","Active",,,
"AU-R-001217","Marihuana Retailer - License","ArCanna","449 Capital Ave NE, Battle Creek MI 49017","03/15/2026","Active",,,
"AU-R-001212","Marihuana Retailer - License","Higher Breed","10010 Blue Star HWY, South Haven MI 49090","01/13/2025","Active",,,
"AU-R-001236","Marihuana Retailer - License","Gatsby Cannabis Co Royal Oak","5130 Meijer DR, Royal Oak MI 48073","05/20/2026","Active","Home Delivery - Approved",,
"AU-R-001226","Marihuana Retailer - License","Royal Treatment","420 E Harrison AVE, Royal Oak MI 48067","05/17/2026","Active",,,
"AU-R-001218","Marihuana Retailer - License","Pharmhouse Wellness - NBT","19267 US-12, New Buffalo MI 49117","05/16/2026","License Void",,,
"AU-R-001203","Marihuana Retailer - License","Stateline","989 E Main ST, Morenci MI 49256","12/22/2025","Active",,,
"AU-R-001209","Marihuana Retailer - License","THE HEMPIRE COLLECTIVE","130 S Main ST, Scottville MI 49454","08/18/2026","Active",,,
"AU-R-001229","Marihuana Retailer - License","The Fire Station Cannabis Co.","507 N Lake St, Ironwood MI 49938","12/17/2026","Active",,,
"AU-R-001221","Marihuana Retailer - License","Leaf and Bud - 420","11999 Gratiot AVE, Detroit MI 48213","04/04/2025","License Void",,,
"AU-R-001228","Marihuana Retailer - License","Cloud Cannabis Company","521 E Mosel Ave Suite A, Kalamazoo MI 49004","09/17/2026","Active",,"Public Documents Available",
"AU-R-001208","Marihuana Retailer - License","Apothecare Houghton","9166 W Lake City RD, Houghton Lake MI 48629","02/09/2026","Active",,,
"AU-R-001206","Marihuana Retailer - License","Spaced Cannabis","9030 N SAGINAW RD Suite 4, MOUNT MORRIS MI 48458","05/03/2026","Active",,,
"AU-R-001195","Marihuana Retailer - License","NOBO","11637 M-140 Hwy, South Haven MI 49090","02/11/2026","Active",,,
"AU-R-001196","Marihuana Retailer - License","Misty Mountain Cannabis","111 S Main ST, Ann Arbor MI 48104","05/01/2025","License Void",,,
"AU-R-001190","Marihuana Retailer - License","Stoney Leaf","17498 Mount Elliott ST, Detroit MI 48212","02/21/2026","Active",,,
"AU-R-001200","Marihuana Retailer - License","Exotic Cannabis - Adrian","1579 W Maumee ST, Adrian MI 49221","05/01/2026","Active","Home Delivery - Approved",,
"AU-R-001201","Marihuana Retailer - License","Gage 313","14239 W 8 Mile RD, Detroit MI 48235","04/23/2026","Active",,,
"AU-R-001177","Marihuana Retailer - License","Puff","11941 Joseph Campau AVE, Hamtramck MI 48212","04/23/2026","Active",,,
"AU-R-001216","Marihuana Retailer - License","Joyology of Mt Clemens, Xhale of Mt Clemens","85 Mary ST, Mount Clemens MI 48043","04/18/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-001220","Marihuana Retailer - License","31 Cannabis Park Street","1922 Park ST Suite A, Muskegon MI 49441","09/07/2026","Active",,,
"AU-R-001214","Marihuana Retailer - License","THE RELEAF CENTER OF DOWAGIAC LLC","29402 Amerihost DR, Dowagiac MI 49047","04/16/2026","Active","Home Delivery - Approved",,
"AU-R-001199","Marihuana Retailer - License","20past4 Big Rapids","701 Maple ST, Big Rapids MI 49307","04/15/2026","Active",,,
"AU-R-001194","Marihuana Retailer - License","Herbology Cannabis Co Pittsford","8991 Hudson RD, Pittsford MI 49271","04/15/2025","License Void","Home Delivery - Approved",,
"AU-R-001207","Marihuana Retailer - License","Strange Rootz Cannabis","6069 Holton RD, Twin Lake MI 49457","10/05/2026","Active",,"Public Documents Available",
"AU-R-001204","Marihuana Retailer - License","420 Dank Detroit","13510 E Eight Mile RD, Detroit MI 48205","04/08/2026","Active",,"Public Documents Available",
"AU-R-001213","Marihuana Retailer - License","Light'N Up Cannabis Co","6403 W Pierson RD, Flushing MI 48433","04/05/2026","Active",,,
"AU-R-001192","Marihuana Retailer - License","Medicine Hat Inc","9238 W Lake City RD, Houghton Lake MI 48629","04/04/2026","Active",,,
"AU-R-001178","Marihuana Retailer - License","Leaf and Bud - Ann Arbor","617 Packard ST, Ann Arbor MI 48104","04/04/2025","License Void",,,
"AU-R-001210","Marihuana Retailer - License","JARS Cannabis","19799 US 12, New Buffalo MI 49117","04/04/2026","Active","Home Delivery - Approved","Public documents available",
"AU-R-001184","Marihuana Retailer - License","Rush Canna","20 Church ST, Oxford MI 48371","03/28/2026","Active","Home Delivery - Approved",,
"AU-R-001202","Marihuana Retailer - License","King of Budz New Buffalo","19253 M-239, New Buffalo MI 49117","03/27/2026","Active",,,
"AU-R-001172","Marihuana Retailer - License","Octane Detroit","10101 Fenkell ST, Detroit MI 48238","03/25/2026","Active",,,
"AU-R-001182","Marihuana Retailer - License","DA PLUGG CANNABIS COMPANY","665 Capital Ave SW, Battle Creek MI 49015","03/22/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-001189","Marihuana Retailer - License","Green Bean","1625 W Atherton RD, Flint MI 48507","03/22/2026","Active",,,
"AU-R-001180","Marihuana Retailer - License","Misty Mountain Cannabis","3772 Wilder RD, Bay City MI 48706","01/31/2025","License Void",,,
"AU-R-001167","Marihuana Retailer - License","Moses Roses Port Huron","1600 Pine Grove AVE, Port Huron MI 48060","03/21/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-001198","Marihuana Retailer - License","Quality Roots Madison Heights","350 E 14 Mile RD, Madison Heights MI 48071","03/20/2026","Active","Home Delivery - Approved",,
"AU-R-001173","Marihuana Retailer - License","Mystic Burr Oak","253 S 3rd ST, BURR OAK MI 49030","03/19/2026","Active",,,
"AU-R-001183","Marihuana Retailer - License","Cloud Cannabis Company","206 N Main Street NE, Cedar Springs MI 49319","09/17/2026","Active",,,
"AU-R-001168","Marihuana Retailer - License","SOUTH FLINT PLAZA DISPO","4811 Fenton RD Suite 4841, Flint MI 48507","03/18/2026","Active",,"Public Documents Available",
"AU-R-001174","Marihuana Retailer - License","Phix","413 W Delaware ST, Decatur MI 49045","03/18/2026","Active",,,
"AU-R-001169","Marihuana Retailer - License","House of Dank Lansing","2901 N East ST, Lansing MI 48906","03/15/2026","Active","Home Delivery - Approved",,
"AU-R-001193","Marihuana Retailer - License","Bloomery Cannabis New Buffalo","11429 O'Brien CT, New Buffalo MI 49117","03/15/2026","Active","Home Delivery - Approved.",,
"AU-R-001165","Marihuana Retailer - License","Reefer Cannabis Company","9066 N Saginaw RD, Mt. Morris MI 48458","03/13/2026","Active",,,
"AU-R-001163","Marihuana Retailer - License","Five Buds Cannabis Company, LLC","420 N 4th ST, Roscommon MI 48653","03/12/2026","Active",,,
"AU-R-001187","Marihuana Retailer - License","JARS Cannabis","18580 Fort ST, Riverview MI 48193","08/07/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-001191","Marihuana Retailer - License","Green Acres Riverview","20990 Fort ST, Riverview MI 48193","03/11/2026","Active","Home Delivery - Approved",,
"AU-R-001170","Marihuana Retailer - License","Vive Cannabis Co","1601 E Grand BLVD Bldg B, Detroit MI 48211","03/08/2026","Active",,"Public Documents Available",
"AU-R-001176","Marihuana Retailer - License","Green Pharm Menominee","2121 10TH ST, MENOMINEE MI 49858","08/27/2026","Active",,,
"AU-R-001181","Marihuana Retailer - License","Burton Cannabis Company","3368 Associates DR, Burton MI 48529","11/19/2026","Active","Home Delivery - Approved",,
"AU-R-001186","Marihuana Retailer - License","JARS Cannabis","1225 S Lapeer RD, Oxford MI 48371","03/05/2026","Active","Home Delivery - Approved.",,
"AU-R-001188","Marihuana Retailer - License","Oasis Wellness Center of Lansing 2, LLC","1901 S Mission ST, Mount Pleasant MI 48858","03/04/2026","Active",,,
"AU-R-001171","Marihuana Retailer - License","Jazz Cannabis Club","16890 TELEGRAPH RD, DETROIT MI 48219","03/01/2026","Active",,,
"AU-R-001140","Marihuana Retailer - License","SMOK Cannabis","2101 S Dort HWY, Flint MI 48507","03/01/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-001158","Marihuana Retailer - License","The OUI-D Shop Menominee","3113 10th ST, Menominee MI 49858","01/08/2025","License Void",,,
"AU-R-001185","Marihuana Retailer - License","Bloomery Cannabis Mt. Clemens","142 Northbound Gratiot AVE, Mount Clemens MI 48043","02/23/2026","Active","Home Delivery - Approved",,
"AU-R-001135","Marihuana Retailer - License","JARS Cannabis","101 N Groesbeck HWY, Mount Clemens MI 48043","02/22/2026","Active","Home Delivery - Approved","Public Document Available",
"AU-R-001145","Marihuana Retailer - License","THE CAKE HOUSE - PLEASANT RIDGE","420 E 10 Mile RD Suite A & B, Pleasant Ridge MI 48069","02/22/2026","Active","Home Delivery - Approved",,
"AU-R-001161","Marihuana Retailer - License","Misty Mountain Cannabis","1871 Peck ST, Muskegon MI 49441","01/31/2025","License Void",,,
"AU-R-001166","Marihuana Retailer - License","JARS Cannabis","51679 Gratiot AVE, Chesterfield MI 48051","02/15/2026","Active","Home Delivery - Approved",,
"AU-R-001159","Marihuana Retailer - License","Lyfted LLC","2131 E Greenwood RD, Prescott MI 48756","02/14/2026","Active",,,
"AU-R-001152","Marihuana Retailer - License","Cloud Cannabis Company","1760 Plymouth Road, Ann Arbor MI 48105","09/17/2026","Active",,"Public Documents Available",
"AU-R-001154","Marihuana Retailer - License","JARS Cannabis","20731 Dequindre RD, Hazel Park MI 48030","02/13/2026","Active","Home Delivery - Approved.",,
"AU-R-001160","Marihuana Retailer - License","APOTHECARE ANN ARBOR","2793 Plymouth RD Suite C, Ann Arbor MI 48105","02/13/2026","Active","Home Delivery - Approved",,
"AU-R-001157","Marihuana Retailer - License","GREEN GENIE CANNABIS COMPANY","20046 W Warren AVE, Detroit MI 48228","02/09/2026","Active",,"Public Documents Available",
"AU-R-001162","Marihuana Retailer - License","APOTHECARE CHEBOYGAN","414 N Main ST, Cheboygan MI 49721","02/09/2026","Active",,,
"AU-R-001156","Marihuana Retailer - License","Pincanna","505 E Pinconning RD, Pinconning MI 48650","03/03/2026","Active",,,
"AU-R-001151","Marihuana Retailer - License","Cloud Cannabis Company","44115 Van Dyke AVE, Utica MI 48317","09/17/2026","Active","Home Delivery - Approved",,
"AU-R-001149","Marihuana Retailer - License","Cloud Cannabis Company","35269 Cricklewood BLVD, New Baltimore MI 48047","09/17/2026","Active",,,
"AU-R-001143","Marihuana Retailer - License","Cloud Cannabis Company","710 Edelweiss Village Parkway, Gaylord MI 49735","09/17/2026","Active",,"Public Documents Available",
"AU-R-001144","Marihuana Retailer - License","Cloud Cannabis Company","928 28th SE ST, Grand Rapids MI 49508","09/17/2026","Active",,,
"AU-R-001147","Marihuana Retailer - License","Cloud Cannabis Company","621 Fulton W ST, Grand Rapids MI 49504","09/17/2026","Active",,"Public Documents Available",
"AU-R-001148","Marihuana Retailer - License","Cloud Cannabis Company","2190 Whitehall RD Suite E, Muskegon MI 49445","09/17/2026","Active",,,
"AU-R-001150","Marihuana Retailer - License","Cloud Cannabis Company","356 Munson AVE, Traverse City MI 49686","09/17/2026","Active",,,
"AU-R-001137","Marihuana Retailer - License","Misty Mountain Cannabis","702 Perry AVE, Big Rapids MI 49307","01/31/2025","License Void",,,
"AU-R-001146","Marihuana Retailer - License","California Michigan Cannabis Company","891 S Fremont RD, Montgomery MI 49255","01/30/2026","Active",,,
"AU-R-001153","Marihuana Retailer - License","BOWZ","15600 King RD, Riverview MI 48193","01/25/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-001122","Marihuana Retailer - License","D's Nugs","13042 Van Dyke AVE, Detroit MI 48234","01/25/2027","Active",,,
"AU-R-001131","Marihuana Retailer - License","Lettuce","3398 I75 Business Spur, Sault Ste Marie MI 49783","01/19/2026","Active",,,
"AU-R-001139","Marihuana Retailer - License","Backpack Boyz Monroe","14501 LAPLAISANCE RD, MONROE MI 48161","01/24/2026","Active",,"Public Documents Available",
"AU-R-001141","Marihuana Retailer - License","Highly Cannaco of Harrisville","108 N US Highway 23, Harrisville MI 48740","01/23/2026","Active",,,
"AU-R-001130","Marihuana Retailer - License","Lettuce","8330 M 37, Baldwin MI 49304","01/19/2025","License Void",,,
"AU-R-001125","Marihuana Retailer - License","HOG Cannabis Co. Provisioning","1331 W State RD, Belding MI 48809","09/29/2026","Active",,,
"AU-R-001142","Marihuana Retailer - License","Dunegrass Co.","440 E Front ST, Traverse City MI 49686","08/14/2025","License Void","Home Delivery - Approved",,
"AU-R-001114","Marihuana Retailer - License","Elite Cannabis Saginaw","2030 N Mason ST, Saginaw MI 48602","08/04/2025","License Void",,"Public Documents Available",
"AU-R-001136","Marihuana Retailer - License","Backpack Boyz, LLC","6240 E 8 Mile RD, Detroit MI 48234","01/12/2026","Active",,,
"AU-R-001138","Marihuana Retailer - License","Green Genie","24600 W McNichols RD, Detroit MI 48219","01/11/2026","Active",,,
"AU-R-001132","Marihuana Retailer - License","JARS Cannabis","404 Quay ST, Port Huron MI 48060","01/11/2027","Active","Home Delivery - Approved",,
"AU-R-001105","Marihuana Retailer - License","LUMBERJACK'S PROVISIONING CENTER","122 W SUPERIOR ST, WAYLAND MI 49348","05/19/2026","License Void",,,
"AU-R-001123","Marihuana Retailer - License","Ragged Wizard","73460 M-40, Lawton MI 49065","02/03/2026","Active",,,
"AU-R-001126","Marihuana Retailer - License","The Refinery Detroit","12641 Stout ST, Detroit MI 48223","07/28/2026","Active",,,
"AU-R-001113","Marihuana Retailer - License","Love Cannabis","19705 W Seven Mile RD, Detroit MI 48219","12/26/2025","Active",,"Public Documents Available",
"AU-R-001117","Marihuana Retailer - License","190 N 20th Street, Inc.","190 N 20th ST, Battle Creek MI 49015","12/21/2025","Active",,,
"AU-R-001116","Marihuana Retailer - License","306 W Columbia Ave, Inc.","306 W Columbia AVE, Battle Creek MI 49015","12/21/2025","Active",,,
"AU-R-001120","Marihuana Retailer - License","Fly Shifter Cannabis","6220 E Eight Mile RD, Detroit MI 48234","12/20/2026","Active","Home Delivery - Approved",,
"AU-R-001133","Marihuana Retailer - License","URB Cannabis","11539 O'Brien CT, New Buffalo MI 49117","12/19/2026","Active",,,
"AU-R-001129","Marihuana Retailer - License","The Clinic Detroit","13815 W 8 Mile RD, Detroit MI 48235","12/19/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-001124","Marihuana Retailer - License","Lighthouse TC1","704 S Garfield AVE, Traverse City MI 49686","12/14/2026","Active","Home Delivery - Approved",,
"AU-R-001128","Marihuana Retailer - License","Big Dawg Brands","60695 Gratiot Ave, Lenox MI 48048","12/13/2026","Active",,"Public Documents Available",
"AU-R-001103","Marihuana Retailer - License","High Profile Cannabis Shop","100 W Cloverland DR, Ironwood MI 49938","02/10/2026","Active",,"Public Documents Available",
"AU-R-001118","Marihuana Retailer - License","High Society 4","2040 Merritt Road, East Lansing MI 48823","12/12/2026","Active",,"Public Documents Available",
"AU-R-001109","Marihuana Retailer - License","The Woods Mt Pleasant","502 N Mission ST, Mount Pleasant MI 48858","12/11/2025","Active",,,
"AU-R-001111","Marihuana Retailer - License","M66 Cannabis Company","3023 20 Mile RD, Barryton MI 49305","12/11/2026","Active","Home Delivery - Approved",,
"AU-R-001121","Marihuana Retailer - License","420 Factory, LLC","7555 Greenfield RD, Detroit MI 48228","12/08/2026","Active","Home Delivery - Approved",,
"AU-R-001119","Marihuana Retailer - License","Light Em Up Cannabis Company","6191 W WARREN AVE, DETROIT MI 48210","12/07/2026","Active",,"Public Documents Available",
"AU-R-001127","Marihuana Retailer - License","URB CANNABIS DETROIT","7304 Michigan AVE, Detroit MI 48210","12/06/2026","Active",,"Public Documents Available",
